Timestamp,T1_Unity_Send,T2_ROS_Recv,T3_Cmd_Send,Network_Delay_ms,Decision_Delay_ms,Q_Current_J1,Q_Current_J2,Q_Current_J3,Q_Current_J4,Q_Target_J1,Q_Target_J2,Q_Target_J3,Q_Target_J4,Dist_to_Last,Send_Reason,Time_Since_Last_ms,Velocity_Mag,Robot_Vel_J1,Robot_Vel_J2,Robot_Vel_J3,Robot_Vel_J4
1769695742.1120,1769695742.1102,1769695742.1105,1769695742.1121,0.00,0.00,-0.142406,0.477248,-0.139060,0.118288,-0.416036,0.277334,-0.230762,0.028784,0.273630,Proximity_Dist0.007,0.03,0.172562,0.172562,0.000000,0.127059,0.007946
1769695742.7330,1769695742.7300,1769695742.7319,1769695742.7331,0.00,0.00,-0.408260,0.277335,-0.230762,0.028784,-0.499743,-0.016016,0.016007,-0.149308,0.293350,Proximity_Dist0.008,0.04,0.311517,0.311517,0.017124,0.000000,0.000000
1769695743.3923,1769695743.3904,1769695743.3912,1769695743.3924,0.00,0.00,-0.499744,-0.007146,0.015025,-0.149308,-0.384974,-0.319053,0.245654,0.072612,0.311907,Proximity_Dist0.009,0.04,0.192740,0.000000,0.192740,0.075786,0.000000
1769695744.0721,1769695744.0700,1769695744.0717,1769695744.0731,0.00,0.00,-0.384974,-0.311327,0.245655,0.072613,-0.098727,-0.436331,0.096783,0.084235,0.286248,Proximity_Dist0.008,0.90,0.256439,0.000000,0.256439,0.008006,0.000000
1769695744.7346,1769695744.7302,1769695744.7333,1769695744.7362,0.00,0.00,-0.106519,-0.436331,0.096784,0.084235,0.222530,-0.436331,-0.199276,-0.147383,0.329048,Proximity_Dist0.008,1.53,0.164416,0.164416,0.000000,0.000000,0.000000
1769695745.4124,1769695745.4101,1769695745.4105,1769695745.4125,0.00,0.00,0.213424,-0.436331,-0.194461,-0.147383,0.454575,-0.208234,-0.189316,0.041760,0.241152,Proximity_Dist0.009,0.04,0.219625,0.219625,0.000000,0.163552,0.000000
1769695746.0123,1769695746.0111,1769695746.0116,1769695746.0124,0.00,0.00,0.448847,-0.212294,-0.189316,0.041603,0.492755,0.084810,0.083581,0.130814,0.297104,Proximity_Dist0.006,0.03,0.319758,0.319758,0.281283,0.000000,0.098237
1769695746.6727,1769695746.6708,1769695746.6713,1769695746.6728,0.00,0.00,0.492755,0.078156,0.081593,0.130814,0.337274,0.369115,0.248986,-0.119389,0.290959,Proximity_Dist0.007,0.04,0.174560,0.000000,0.174560,0.105405,0.000000
1769695747.3124,1769695747.2900,1769695747.2911,1769695747.3125,0.00,0.00,0.337274,0.361377,0.248987,-0.117953,0.060031,0.496383,0.059597,-0.052989,0.277243,Proximity_Dist0.008,0.04,0.254971,0.000000,0.254971,0.000000,0.128794
1769695747.9525,1769695747.9300,1769695747.9304,1769695747.9527,0.00,0.00,0.067836,0.496384,0.059596,-0.052990,-0.248287,0.433997,-0.215512,0.149989,0.316123,Proximity_Dist0.008,0.09,0.180757,0.180757,0.000000,0.000000,0.000000
1769695748.6323,1769695748.6304,1769695748.6315,1769695748.6326,0.00,0.00,-0.241510,0.433997,-0.213575,0.149990,-0.469489,0.171988,-0.161493,-0.074187,0.262009,Proximity_Dist0.007,0.24,0.172078,0.172078,0.000000,0.099394,0.000000
1769695749.2321,1769695749.2314,1769695749.2320,1769695749.2322,0.00,0.00,-0.467559,0.181061,-0.161494,-0.072232,-0.484598,-0.123145,0.119352,-0.110105,0.304206,Proximity_Dist0.009,0.04,0.234062,0.117743,0.234062,0.000000,0.119327
1769695749.8921,1769695749.8907,1769695749.8919,1769695749.8922,0.00,0.00,-0.484598,-0.114222,0.114471,-0.110106,-0.307326,-0.394399,0.242418,0.137265,0.280177,Proximity_Dist0.009,0.03,0.348302,0.000000,0.348302,0.273311,0.000000
1769695750.5329,1769695750.5312,1769695750.5325,1769695750.5356,0.00,0.00,-0.307326,-0.387585,0.242418,0.134070,-0.010972,-0.436331,0.010969,0.009868,0.296355,Proximity_Dist0.007,2.62,0.244009,0.000000,0.244009,0.000000,0.175049
1769695751.1933,1769695751.1903,1769695751.1906,1769695751.1934,0.00,0.00,-0.019931,-0.436331,0.011009,0.009868,0.297817,-0.401628,-0.239223,-0.141244,0.317748,Proximity_Dist0.009,0.05,0.187503,0.187503,0.000000,0.028312,0.000000
1769695751.8520,1769695751.8503,1769695751.8518,1769695751.8521,0.00,0.00,0.288781,-0.401628,-0.238865,-0.141244,0.481518,-0.134686,-0.129708,0.102528,0.266942,Proximity_Dist0.009,0.04,0.304653,0.304653,0.000000,0.088991,0.000000
1769695752.4926,1769695752.4706,1769695752.4719,1769695752.4927,0.00,0.00,0.481519,-0.142462,-0.129708,0.099949,0.470155,0.170161,0.160004,0.075703,0.312623,Proximity_Dist0.008,0.04,0.180365,0.000000,0.180365,0.000000,0.112264
1769695753.1735,1769695753.1504,1769695753.1523,1769695753.1742,0.00,0.00,0.470155,0.164451,0.157428,0.075704,0.258583,0.427942,0.221318,-0.149732,0.263491,Proximity_Dist0.006,0.23,0.268167,0.000000,0.268167,0.197057,0.000000
1769695753.7926,1769695753.7711,1769695753.7719,1769695753.7927,0.00,0.00,0.258583,0.422230,0.221318,-0.149090,-0.038194,0.498539,-0.038082,0.034107,0.296777,Proximity_Dist0.006,0.04,0.279417,0.049390,0.279417,0.000000,0.126697
1769695754.4520,1769695754.4505,1769695754.4507,1769695754.4521,0.00,0.00,-0.032452,0.498539,-0.037444,0.034107,-0.343176,0.363634,-0.249581,0.114862,0.310724,Proximity_Dist0.006,0.03,0.292623,0.292623,0.000000,0.131312,0.000000
1769695755.1335,1769695755.1100,1769695755.1126,1769695755.1337,0.00,0.00,-0.337465,0.363634,-0.249582,0.114862,-0.494057,0.076861,-0.075947,-0.134207,0.286773,Proximity_Dist0.006,0.06,0.214217,0.214217,0.000000,0.000000,0.000000
1769695755.7728,1769695755.7501,1769695755.7512,1769695755.7730,0.00,0.00,-0.494057,0.085822,-0.075948,-0.132261,-0.442182,-0.233399,0.206410,-0.017033,0.319221,Proximity_Dist0.009,0.17,0.195931,0.000000,0.195931,0.000000,0.100634
1769695756.4530,1769695756.4501,1769695756.4513,1769695756.4534,0.00,0.00,-0.442183,-0.228516,0.205396,-0.017033,-0.187840,-0.436331,0.174081,0.137243,0.254343,Proximity_Dist0.005,0.34,0.265026,0.000000,0.265026,0.147968,0.000000
1769695757.0526,1769695757.0301,1769695757.0331,1769695757.0567,0.00,0.00,-0.195788,-0.436168,0.174081,0.137242,0.096819,-0.436331,-0.094987,-0.082781,0.292607,Proximity_Dist0.008,3.95,0.195547,0.195547,0.044193,0.000000,0.000000
1769695757.6942,1769695757.6901,1769695757.6907,1769695757.6944,0.00,0.00,0.087923,-0.436331,-0.090147,-0.082781,0.377243,-0.328158,-0.247591,-0.081825,0.289320,Proximity_Dist0.009,0.04,0.342626,0.342626,0.000000,0.267362,0.032236
1769695758.3522,1769695758.3501,1769695758.3507,1769695758.3523,0.00,0.00,0.371442,-0.328159,-0.247591,-0.081825,0.499218,-0.027949,-0.027905,0.147894,0.300210,Proximity_Dist0.006,0.09,0.241733,0.241733,0.000000,0.000000,0.000000
1769695759.0137,1769695758.9911,1769695758.9946,1769695759.0138,0.00,0.00,0.499218,-0.034765,-0.027904,0.147894,0.417112,0.275713,0.230007,-0.027065,0.310479,Proximity_Dist0.007,0.04,0.163709,0.000000,0.163709,0.000000,0.007349
1769695759.6720,1769695759.6700,1769695759.6702,1769695759.6721,0.00,0.00,0.417111,0.269038,0.229649,-0.027065,0.150968,0.476664,0.143922,-0.119356,0.266143,Proximity_Dist0.007,0.03,0.299209,0.000000,0.299209,0.100223,0.000000
1769695760.2922,1769695760.2914,1769695760.2921,1769695760.2923,0.00,0.00,0.159868,0.476663,0.143922,-0.119356,-0.154089,0.475664,-0.146589,0.121119,0.313957,Proximity_Dist0.009,0.03,0.220193,0.220193,0.009039,0.000000,0.000000
1769695760.9721,1769695760.9707,1769695760.9711,1769695760.9722,0.00,0.00,-0.147382,0.475665,-0.143320,0.121119,-0.418910,0.272974,-0.228703,0.024159,0.271527,Proximity_Dist0.007,0.04,0.173397,0.173397,0.000000,0.127681,0.007986
1769695761.5920,1769695761.5905,1769695761.5909,1769695761.5921,0.00,0.00,-0.410054,0.272973,-0.228703,0.024159,-0.499549,-0.021234,0.021215,-0.148784,0.294207,Proximity_Dist0.009,0.03,0.198347,0.198347,0.008254,0.000000,0.000000
1769695762.2558,1769695762.2304,1769695762.2320,1769695762.2560,0.00,0.00,-0.499548,-0.012339,0.020218,-0.148784,-0.388005,-0.315360,0.244723,0.068820,0.303021,Proximity_Dist0.009,0.04,0.165564,0.000000,0.165564,0.065739,0.000000
1769695762.9321,1769695762.9302,1769695762.9312,1769695762.9326,0.00,0.00,-0.388006,-0.307614,0.244723,0.068820,-0.093602,-0.436331,0.091947,0.080306,0.294404,Proximity_Dist0.008,0.39,0.191422,0.000000,0.191422,0.002072,0.000000
1769695763.5963,1769695763.5906,1769695763.5946,1769695763.5981,0.00,0.00,-0.100288,-0.436331,0.091947,0.080306,0.227194,-0.436331,-0.202385,-0.148184,0.327481,Proximity_Dist0.007,1.70,0.259759,0.259759,0.000000,0.000000,0.000000
1769695764.2922,1769695764.2705,1769695764.2722,1769695764.2924,0.00,0.00,0.222303,-0.436331,-0.200447,-0.148184,0.456725,-0.203475,-0.185864,0.046253,0.234422,Proximity_Dist0.005,0.18,0.276073,0.276073,0.000000,0.190128,0.000000
1769695764.8720,1769695764.8704,1769695764.8707,1769695764.8721,0.00,0.00,0.450073,-0.210222,-0.185864,0.045889,0.491842,0.089952,0.088484,0.128450,0.300173,Proximity_Dist0.007,0.03,0.252229,0.248628,0.252229,0.000000,0.085263
1769695765.5334,1769695765.5100,1769695765.5112,1769695765.5335,0.00,0.00,0.491843,0.083289,0.085293,0.128451,0.340786,0.365876,0.249370,-0.116737,0.282587,Proximity_Dist0.007,0.04,0.167729,0.000000,0.167729,0.121391,0.000000
1769695766.1728,1769695766.1704,1769695766.1722,1769695766.1732,0.00,0.00,0.340786,0.359177,0.249371,-0.115723,0.044894,0.497980,0.044712,-0.039970,0.295892,Proximity_Dist0.007,0.36,0.167729,0.000000,0.167729,0.000000,0.076885
1769695766.8322,1769695766.8304,1769695766.8310,1769695766.8323,0.00,0.00,0.053839,0.497981,0.044712,-0.039970,-0.269855,0.420926,-0.227178,0.148543,0.323694,Proximity_Dist0.009,0.04,0.196771,0.196771,0.000000,0.000000,0.000000
1769695767.5348,1769695767.5105,1769695767.5111,1769695767.5350,0.00,0.00,-0.264144,0.420926,-0.227016,0.148543,-0.474507,0.157618,-0.149581,-0.085768,0.263309,Proximity_Dist0.006,0.08,0.264928,0.264928,0.000000,0.083797,0.000000
1769695768.1520,1769695768.1501,1769695768.1507,1769695768.1521,0.00,0.00,-0.474467,0.164465,-0.149582,-0.083800,-0.474728,-0.156949,0.149016,-0.086288,0.321414,Proximity_Dist0.007,0.04,0.176219,0.029497,0.176219,0.000000,0.102422
1769695768.8330,1769695768.8301,1769695768.8310,1769695768.8331,0.00,0.00,-0.474728,-0.150252,0.145766,-0.086287,-0.270447,-0.420545,0.227471,0.148454,0.270293,Proximity_Dist0.007,0.04,0.164579,0.000000,0.164579,0.120668,0.000000
1769695769.4532,1769695769.4501,1769695769.4514,1769695769.4536,0.00,0.00,-0.270447,-0.413690,0.227471,0.146482,0.024240,-0.436331,-0.024212,-0.021748,0.294688,Proximity_Dist0.007,0.36,0.169466,0.007847,0.169466,0.000000,0.098570
1769695770.1122,1769695770.1102,1769695770.1106,1769695770.1125,0.00,0.00,0.016480,-0.436331,-0.023569,-0.021749,0.325347,-0.379670,-0.247049,-0.127509,0.308868,Proximity_Dist0.008,0.05,0.214582,0.214582,0.000000,0.077161,0.000000
1769695770.7722,1769695770.7500,1769695770.7510,1769695770.7723,0.00,0.00,0.317417,-0.379670,-0.247050,-0.127509,0.487697,-0.110235,-0.107523,0.117862,0.269435,Proximity_Dist0.008,0.04,0.331608,0.331608,0.000000,0.017732,0.000000
1769695771.4120,1769695771.4101,1769695771.4114,1769695771.4121,0.00,0.00,0.487697,-0.117003,-0.107523,0.115875,0.452864,0.211930,0.191951,0.038227,0.328933,Proximity_Dist0.007,0.03,0.183108,0.000000,0.183108,0.000000,0.108707
1769695772.1127,1769695772.1104,1769695772.1119,1769695772.1128,0.00,0.00,0.452864,0.206267,0.190503,0.038226,0.209840,0.453836,0.190466,-0.144505,0.247569,Proximity_Dist0.006,0.03,0.214276,0.000000,0.214276,0.125290,0.000000
1769695772.7134,1769695772.6901,1769695772.6933,1769695772.7135,0.00,0.00,0.216630,0.447079,0.190466,-0.144505,-0.073189,0.494614,-0.072401,0.063989,0.289819,Proximity_Dist0.007,0.04,0.168188,0.168188,0.167415,0.000000,0.007634
1769695773.3530,1769695773.3501,1769695773.3506,1769695773.3531,0.00,0.00,-0.064344,0.494614,-0.069125,0.063989,-0.361075,0.345868,-0.249769,0.099006,0.296731,Proximity_Dist0.009,0.04,0.195982,0.195982,0.000000,0.128345,0.000000
1769695774.0123,1769695773.9938,1769695773.9941,1769695774.0125,0.00,0.00,-0.354318,0.345868,-0.249769,0.099006,-0.496168,0.061787,-0.061313,-0.139758,0.284082,Proximity_Dist0.007,0.05,0.252418,0.252418,0.000000,0.000000,0.000000
1769695774.6729,1769695774.6701,1769695774.6705,1769695774.6737,0.00,0.00,-0.496167,0.068454,-0.061313,-0.139404,-0.424657,-0.263943,0.224171,0.014607,0.332398,Proximity_Dist0.007,0.14,0.178491,0.000000,0.178491,0.000000,0.055407
1769695775.3541,1769695775.3506,1769695775.3539,1769695775.3580,0.00,0.00,-0.424658,-0.256149,0.222743,0.014607,-0.164236,-0.436331,0.155123,0.126549,0.260421,Proximity_Dist0.008,3.79,0.298277,0.000000,0.298277,0.153228,0.000000
1769695775.9720,1769695775.9512,1769695775.9532,1769695775.9724,0.00,0.00,-0.172092,-0.436331,0.155123,0.126549,0.131106,-0.436331,-0.126519,-0.107178,0.303198,Proximity_Dist0.008,0.38,0.201286,0.201286,0.000000,0.000000,0.000000
1769695776.6325,1769695776.6310,1769695776.6315,1769695776.6326,0.00,0.00,0.123327,-0.436331,-0.122473,-0.107179,0.405340,-0.292744,-0.237322,-0.045137,0.282013,Proximity_Dist0.008,0.04,0.185952,0.185952,0.000000,0.140635,0.018173
1769695777.2723,1769695777.2701,1769695777.2704,1769695777.2724,0.00,0.00,0.397620,-0.292744,-0.237323,-0.045138,0.499947,0.007259,0.007258,0.149858,0.300003,Proximity_Dist0.008,0.04,0.338723,0.338723,0.000000,0.000000,0.000000
1769695777.9522,1769695777.9301,1769695777.9326,1769695777.9523,0.00,0.00,0.499948,0.002381,0.007257,0.149857,0.390504,0.312260,0.243878,-0.065617,0.309879,Proximity_Dist0.005,0.04,0.274005,0.000000,0.274005,0.032567,0.000000
1769695778.6121,1769695778.6103,1769695778.6107,1769695778.6123,0.00,0.00,0.390503,0.303334,0.243878,-0.065617,0.107298,0.488351,0.104799,-0.090639,0.283205,Proximity_Dist0.009,0.04,0.195493,0.000000,0.195493,0.008078,0.000000
1769695779.2541,1769695779.2512,1769695779.2517,1769695779.2542,0.00,0.00,0.116148,0.488352,0.104798,-0.090638,-0.205578,0.455783,-0.187397,0.143317,0.321726,Proximity_Dist0.009,0.04,0.361141,0.361141,0.000000,0.000000,0.000000
1769695779.9535,1769695779.9300,1769695779.9313,1769695779.9536,0.00,0.00,-0.196709,0.455782,-0.184111,0.143316,-0.446445,0.225138,-0.201024,-0.025314,0.249736,Proximity_Dist0.009,0.04,0.257554,0.257554,0.000000,0.171591,0.001927
1769695780.5720,1769695780.5705,1769695780.5708,1769695780.5721,0.00,0.00,-0.441627,0.228342,-0.201024,-0.025314,-0.492543,-0.086032,0.084749,-0.130264,0.314374,Proximity_Dist0.005,0.04,0.268615,0.268615,0.227298,0.000000,0.000000
1769695781.2320,1769695781.2303,1769695781.2310,1769695781.2321,0.00,0.00,-0.492542,-0.078099,0.080781,-0.130264,-0.336357,-0.369951,0.248871,0.120061,0.291852,Proximity_Dist0.008,0.04,0.189126,0.000000,0.189126,0.137601,0.000000
1769695781.8741,1769695781.8701,1769695781.8707,1769695781.8746,0.00,0.00,-0.336358,-0.362222,0.248872,0.118624,-0.048858,-0.436331,0.048624,0.043412,0.287500,Proximity_Dist0.008,0.46,0.182491,0.000000,0.182491,0.000000,0.089374
1769695782.5340,1769695782.5304,1769695782.5311,1769695782.5341,0.00,0.00,-0.054607,-0.436331,0.048623,0.043412,0.266494,-0.423061,-0.225487,-0.148999,0.321101,Proximity_Dist0.006,0.04,0.275992,0.275992,0.000000,0.000000,0.000000
1769695783.2120,1769695783.2109,1769695783.2114,1769695783.2121,0.00,0.00,0.258708,-0.423061,-0.224069,-0.148999,0.473237,-0.161391,-0.152752,0.082804,0.261670,Proximity_Dist0.008,0.03,0.187840,0.187840,0.000000,0.090079,0.000000
1769695783.8320,1769695783.8300,1769695783.8303,1769695783.8321,0.00,0.00,0.473198,-0.168196,-0.152753,0.080856,0.478931,0.143614,0.137563,0.096265,0.311810,Proximity_Dist0.007,0.04,0.312703,0.069687,0.312703,0.000000,0.189169
1769695784.4920,1769695784.4900,1769695784.4903,1769695784.4921,0.00,0.00,0.478931,0.134688,0.132684,0.096265,0.290299,0.407095,0.236359,-0.143839,0.272407,Proximity_Dist0.009,0.04,0.236357,0.000000,0.236357,0.181987,0.000000
1769695785.1121,1769695785.1111,1769695785.1115,1769695785.1122,0.00,0.00,0.290299,0.399147,0.236359,-0.139871,-0.000268,0.500000,-0.000268,0.000241,0.290567,Proximity_Dist0.008,0.04,0.363421,0.019204,0.363421,0.000000,0.269472
1769695785.7722,1769695785.7507,1769695785.7520,1769695785.7724,0.00,0.00,0.007641,0.500000,-0.000106,0.000241,-0.298813,0.400888,-0.239581,0.140864,0.306454,Proximity_Dist0.008,0.04,0.189621,0.189621,0.000000,0.043048,0.000000
1769695786.4361,1769695786.4300,1769695786.4330,1769695786.4362,0.00,0.00,-0.292033,0.400888,-0.239542,0.140864,-0.484424,0.123828,-0.119971,-0.109673,0.277060,Proximity_Dist0.007,0.04,0.276709,0.276709,0.000000,0.061610,0.000000
1769695787.0723,1769695787.0541,1769695787.0572,1769695787.0724,0.00,0.00,-0.484423,0.132782,-0.119970,-0.106437,-0.466211,-0.180686,0.168476,-0.066804,0.313468,Proximity_Dist0.009,0.04,0.258180,0.000000,0.258180,0.000000,0.164912
1769695787.7584,1769695787.7304,1769695787.7309,1769695787.7585,0.00,0.00,-0.466211,-0.174983,0.165913,-0.066804,-0.248898,-0.433647,0.215868,0.149996,0.258664,Proximity_Dist0.006,0.04,0.218824,0.000000,0.218824,0.160271,0.000000
1769695788.3527,1769695788.3501,1769695788.3525,1769695788.3543,0.00,0.00,-0.250867,-0.424572,0.215868,0.148031,0.049391,-0.436331,-0.049149,-0.043874,0.300258,Proximity_Dist0.009,1.58,0.443777,0.240024,0.443777,0.000000,0.239457
1769695789.0328,1769695789.0305,1769695789.0311,1769695789.0329,0.00,0.00,0.043619,-0.436331,-0.047732,-0.043874,0.351264,-0.355828,-0.249979,-0.108100,0.307645,Proximity_Dist0.006,0.04,0.238299,0.238299,0.000000,0.133821,0.000000
1769695789.6920,1769695789.6912,1769695789.6915,1769695789.6921,0.00,0.00,0.344408,-0.355829,-0.249980,-0.108100,0.495660,-0.065736,-0.065165,0.138417,0.290093,Proximity_Dist0.007,0.04,0.197351,0.197351,0.000000,0.000000,0.000000
1769695790.3319,1769695790.3308,1769695790.3313,1769695790.3320,0.00,0.00,0.495660,-0.073633,-0.065165,0.137002,0.436824,0.243280,0.212541,0.006951,0.316913,Proximity_Dist0.008,0.03,0.189461,0.000000,0.189461,0.000000,0.089431
1769695790.9922,1769695790.5700,1769695790.5706,1769695790.9923,0.00,0.00,0.436824,0.234236,0.209310,0.006952,0.366475,0.340141,0.249306,-0.093576,0.105905,Proximity_Dist0.009,0.04,0.380560,0.000000,0.380560,0.248181,0.000000
1769695798.2944,1769695798.2775,1769695798.2789,1769695798.2945,0.00,0.00,0.366476,0.340140,0.249306,-0.093576,0.019194,0.016977,-0.000684,-0.005785,0.347281,Proximity_Dist0.000,0.07,0.000000,0.000000,0.000000,0.000000,0.000000
1769695798.9341,1769695798.9120,1769695798.9130,1769695798.9342,0.00,0.00,0.028164,0.021750,-0.000684,-0.005784,0.077493,0.053881,0.098415,-0.063630,0.099100,Proximity_Dist0.009,0.04,0.327638,0.327638,0.250127,0.000000,0.000000
1769695799.3325,1769695799.3115,1769695799.3133,1769695799.3327,0.00,0.00,0.077493,0.053882,0.089315,-0.063629,0.062348,0.095531,0.019809,0.044976,0.108606,Proximity_Dist0.009,0.04,0.206208,0.008236,0.000000,0.206208,0.008172
1769695799.7320,1769695799.7121,1769695799.7140,1769695799.7321,0.00,0.00,0.062348,0.095531,0.020178,0.036051,0.139891,0.135106,-0.020251,0.061672,0.077542,Proximity_Dist0.009,0.04,0.293929,0.000000,0.000000,0.089136,0.293929
1769695800.0942,1769695800.0801,1769695800.0810,1769695800.0943,0.00,0.00,0.134080,0.135106,-0.020251,0.061671,0.254174,0.148111,0.070013,0.142300,0.120094,Proximity_Dist0.006,0.05,0.266510,0.266510,0.000000,0.000000,0.000000
1769695800.4920,1769695800.4914,1769695800.4917,1769695800.4921,0.00,0.00,0.246418,0.148112,0.069351,0.142143,0.223097,0.189150,0.034741,0.178916,0.041038,Proximity_Dist0.008,0.03,0.364606,0.364606,0.000000,0.150427,0.098929
1769695800.7521,1769695800.7318,1769695800.7329,1769695800.7522,0.00,0.00,0.225206,0.181985,0.039580,0.173894,0.161427,0.219648,0.033465,0.286962,0.113068,Proximity_Dist0.007,0.04,0.184087,0.109565,0.184087,0.149703,0.155407
1769695801.1521,1769695801.1514,1769695801.1519,1769695801.1521,0.00,0.00,0.161427,0.219648,0.033465,0.279227,0.125362,0.272003,-0.033312,0.372221,0.092993,Proximity_Dist0.008,0.03,0.183650,0.000000,0.000000,0.000000,0.183650
1769695801.5124,1769695801.4935,1769695801.4938,1769695801.5125,0.00,0.00,0.125362,0.272003,-0.031882,0.366226,0.131319,0.176344,-0.054015,0.405510,0.095659,Proximity_Dist0.006,0.04,0.311097,0.000000,0.019427,0.173913,0.311097
1769695801.8926,1769695801.8915,1769695801.8917,1769695801.8926,0.00,0.00,0.131319,0.182303,-0.054014,0.405510,0.211624,0.130300,0.021936,0.378509,0.080305,Proximity_Dist0.006,0.03,0.310175,0.000000,0.310175,0.000000,0.000000
1769695802.2321,1769695802.2114,1769695802.2132,1769695802.2322,0.00,0.00,0.203435,0.130299,0.014190,0.378510,0.244022,0.171216,-0.034073,0.445430,0.066921,Proximity_Dist0.008,0.04,0.203203,0.203203,0.018812,0.192180,0.000000
1769695802.5535,1769695802.5320,1769695802.5341,1769695802.5537,0.00,0.00,0.244023,0.171217,-0.031421,0.437633,0.224887,0.147808,-0.063884,0.394529,0.043103,Proximity_Dist0.008,0.04,0.238367,0.000000,0.031656,0.155117,0.238367
1769695802.8340,1769695802.8114,1769695802.8122,1769695802.8341,0.00,0.00,0.224887,0.147808,-0.063719,0.402511,0.225420,0.117750,-0.006473,0.381399,0.057246,Proximity_Dist0.008,0.04,0.237169,0.000000,0.007371,0.060122,0.237169
1769695803.1361,1769695803.1118,1769695803.1138,1769695803.1362,0.00,0.00,0.225420,0.117750,-0.015333,0.381398,0.185188,0.067330,-0.029209,0.402013,0.050420,Proximity_Dist0.009,0.04,0.173394,0.000000,0.007407,0.173394,0.000000
